Country;Currency;Technology;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Switzerland;USD (2022 prices and PPP);Renewables;1,672;2,73;3,987;10,226;16,192;24,634;24,821;26,537;22,279;26,118;24,012;20,773;19,473;23,116;30,641;38,01;46,179;49,575;59,269;62,004;58,781;57,583;54,92;58,28;56,727;58,554;42,395;41,132;44,339;46,527;38,157;35,057;32,914;33,234;44,547;53,225;49,365;63,05;63,951;61,129;85,114;85,721;108,873;115,657;121,275;113,282;108,417;93,803;91,519;..
Switzerland;USD (2022 prices and PPP);Nuclear;7,942;8,97;8,734;36,548;77,412;96,28;104,807;100,742;95,304;97,831;87,172;92,91;92,533;89,762;87,189;85,936;89,441;81,049;76,203;74,912;69,25;65,268;65,386;66,528;57,631;49,931;56,521;54,182;57,014;56,725;50,55;49,587;51,514;51,712;55,141;52,968;49,433;48,493;50,588;46,493;42,589;57,936;56,526;55,138;53,582;57,417;58,64;51,466;50,212;..
Switzerland;USD (2022 prices and PPP);Hydrogen and fuel cells;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9,955;9,765;15,064;13,875;16,49;16,543;15,866;24,855;24,368;27,065;29,99;27,058;29,024;29,047;24,594;25,516;24,633;18,436;17,987;..
Switzerland;USD (2022 prices and PPP);Other power and storage technologies;1,254;2,73;1,899;3,409;4,514;6,199;4,926;7,032;6,962;9,058;7,859;10,813;18,23;17,304;24,723;29,111;33,176;32,397;39,287;33,098;28,9;29,224;31,075;24,528;27,002;26,408;28,679;33,155;31,635;29,017;21,659;20,518;17,609;16,347;22,26;23,038;14,016;15,192;15,655;13,375;39,555;37,812;55,141;58,184;55,511;65,786;64,039;46,541;45,408;..
Switzerland;USD (2022 prices and PPP);Other cross-cutting technologies/research;4,389;3,51;7,405;8,711;10,252;14,924;14,584;6,419;9,128;9,662;13,534;15,936;16,297;18,52;13,677;15,763;13,246;13,72;16,934;16,549;18,976;18,725;16,94;16,822;12,875;13,31;13,045;15,536;16,279;19,183;11,874;11,44;14,551;15,521;14,555;14,025;15,452;18,844;16,571;20,012;14,78;26,183;34,859;36,007;33,745;35,628;32,81;33,597;32,779;..
Switzerland;USD (2022 prices and PPP);Unallocated;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,616;0;0;0;2,332;2,619;3,482;3,395;3,312;..
Switzerland;USD (2022 prices and PPP);Total Budget;15,257;17,94;22,025;58,893;123,118;159,792;170,734;162,159;153,477;161,542;157,638;169,315;177,747;182,092;187,792;210,263;227,492;229,428;249,043;246,36;240,795;232,82;223,025;213,694;198,333;195,251;178,751;183,399;191,014;193,469;168,981;161,78;169,604;173,082;195,874;208,433;191,956;227,591;237,81;242,962;299,491;340,492;394,026;403,791;389,229;394,549;386,406;335,725;327,549;..
Switzerland;Euro (2022 prices and exchange rates);Energy efficiency;0;0;0;0;13,855;16,581;20,387;20,352;17,578;17,153;23,9;25,424;28,53;29,462;24,45;29,806;30,627;34,534;38,947;41,48;47,423;45,278;42,35;33,63;32,032;35,654;27,566;28,599;26,33;27,496;24,503;24,708;25,476;25,77;30,435;34,794;38,426;49,344;58,325;67,221;73,414;96,097;103,242;101,068;91,557;86,035;87,608;77,373;75,489;..
Switzerland;Euro (2022 prices and exchange rates);Fossil fuels;0;0;0;0;1,378;1,758;1,919;1,782;2,876;2,339;1,984;4,409;3,709;5,027;8,15;12,999;16,318;19,887;20,29;20,284;19,6;18,782;14,154;15,582;13,517;12,941;11,8;12,091;16,791;15,903;13,494;11,872;13,724;18,016;13,858;15,439;10,972;9,693;10,545;10,13;15,258;13,165;9,968;12,302;9,862;11,37;9,882;14,024;13,683;..
Switzerland;Euro (2022 prices and exchange rates);Renewables;1,727;2,82;4,118;10,562;16,724;25,445;25,638;27,41;23,012;26,978;24,802;21,456;20,114;23,877;31,649;39,26;47,698;51,206;61,219;64,043;60,714;59,477;56,727;60,197;58,593;60,48;43,789;42,485;45,797;48,058;39,412;36,21;33,996;34,327;46,012;54,976;50,989;65,124;66,054;63,14;87,914;88,541;112,454;119,461;125,264;117,008;111,983;96,889;94,529;..
Switzerland;Euro (2022 prices and exchange rates);Nuclear;8,203;9,265;9,021;37,75;79,959;99,447;108,255;104,056;98,439;101,049;90,04;95,966;95,577;92,715;90,057;88,762;92,383;83,715;78,71;77,376;71,528;67,415;67,537;68,717;59,526;51,574;58,38;55,964;58,89;58,591;52,213;51,218;53,208;53,413;56,955;54,71;51,059;50,088;52,253;48,023;43,99;59,841;58,385;56,951;55,344;59,305;60,569;53,159;51,864;..
Switzerland;Euro (2022 prices and exchange rates);Hydrogen and fuel cells;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10,282;10,087;15,56;14,332;17,032;17,087;16,388;25,672;25,169;27,955;30,977;27,948;29,979;30,002;25,403;26,355;25,443;19,042;18,578;..
Switzerland;Euro (2022 prices and exchange rates);Other power and storage technologies;1,295;2,82;1,961;3,521;4,662;6,403;5,088;7,264;7,191;9,356;8,117;11,169;18,83;17,873;25,537;30,069;34,267;33,462;40,579;34,187;29,85;30,186;32,097;25,334;27,89;27,277;29,622;34,245;32,675;29,972;22,371;21,193;18,189;16,884;22,992;23,796;14,477;15,692;16,17;13,815;40,856;39,056;56,955;60,098;57,337;67,95;66,146;48,072;46,902;..
Switzerland;Euro (2022 prices and exchange rates);Other cross-cutting technologies/research;4,533;3,625;7,648;8,997;10,589;15,415;15,064;6,63;9,428;9,98;13,979;16,46;16,833;19,129;14,127;16,282;13,682;14,171;17,491;17,093;19,6;19,341;17,497;17,375;13,298;13,748;13,474;16,047;16,814;19,814;12,264;11,816;15,03;16,031;15,034;14,487;15,961;19,464;17,116;20,671;15,266;27,044;36,005;37,191;34,855;36,8;33,889;34,703;33,857;..
Switzerland;Euro (2022 prices and exchange rates);Unallocated;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,669;0;0;0;2,409;2,705;3,596;3,507;3,421;..
Switzerland;Euro (2022 prices and exchange rates);Total Budget;15,759;18,53;22,749;60,83;127,168;165,048;176,35;167,493;158,525;166,856;162,823;174,884;183,594;188,082;193,969;217,179;234,975;236,974;257,235;254,464;248,715;240,479;230,361;220,723;204,857;201,674;184,631;189,432;197,297;199,833;174,539;167,102;175,183;178,776;202,317;215,289;198,27;235,077;245,632;250,954;309,343;351,693;406,987;417,073;402,032;407,527;399,117;346,769;338,323;..
Republic of TÅrkiye;National currency (nominal);Energy efficiency;..;..;..;..;..;..;..;..;..;..;..;..;0,001;0,001;0,001;0,002;0,001;0;0;0,014;0,001;0,008;0,016;0,01;0,054;0,076;0,286;1,401;0,438;0,504;0,254;0,533;0,406;2,035;0,541;0,52;..;..;..;..;35,98;34,39;81,774;135,954;89,635;215,808;77,378;97,777;216,715;75,723
Republic of TÅrkiye;National currency (nominal);Fossil fuels;..;..;..;..;..;..;..;..;..;..;..;..;0,001;0,001;0,002;0,003;0,003;0,009;0,007;0,006;0,005;0,137;0,168;1,078;0,633;0,579;0,319;0,635;0,452;1,491;0,219;0,542;0,799;2,038;3,893;4,843;..;..;..;..;22,11;20,44;10,829;13,134;20,162;40,796;10,795;17,725;48,007;178,618
Republic of TÅrkiye;National currency (nominal);Renewables;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0,001;0,002;0,001;0;0,009;0,003;0,009;0,003;0,01;0,299;0,424;0,446;0,748;0,455;1,292;0,971;0,671;1,464;2,155;1,674;2,449;3,477;..;..;..;..;37,84;30,69;87,139;81,332;119,231;67,218;61,22;103,527;168,11;155,496
Republic of TÅrkiye;National currency (nominal);Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0,001;0,001;0,001;0;0,007;0,015;0,023;0,03;0,064;0,178;0,218;0,066;0,093;0,172;0,036;0,441;0;0;0,869;0;0,092;0;..;..;..;..;..;1,06;0,415;0,478;0,525;2,643;3,25;4,094;3,672;5,256
Republic of TÅrkiye;National currency (nominal);Hydrogen and fuel cells;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0,066;0,936;2,498;4,069;1,854;2,38;..;..;..;..;9,11;5,96;11,947;12,58;14,2;11,786;10,502;12,759;17,395;58,519
Republic of TÅrkiye;National currency (nominal);Other power and storage technologies;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0,001;0;0;0;0,001;0,002;0;0;0,021;0,032;0,193;0,692;0,709;1,323;1,069;0,047;0,06;0,12;0,311;0,391;0,712;..;..;..;..;34,13;46,54;25,252;32,023;46,963;48,239;41,504;41,309;51,881;52,94
Republic of TÅrkiye;National currency (nominal);Other cross-cutting technologies/research;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0,001;0,002;0,002;0,012;0,016;0,024;0,026;0,045;0,033;0,284;0,544;0,614;0,147;0,188;0,01;0,304;0,567;0,587;..;..;..;..;0,41;0,8;1,654;0,069;0,057;1,748;6,122;8,757;12,134;4,108
Republic of TÅrkiye;National currency (nominal);Unallocated;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..;..;..;..;10,63;9,81;0,1;0,041;0,1;0,278;0,236;0,585;0,528;0,508
Republic of TÅrkiye;National currency (nominal);Total Budget;..;..;..;..;..;..;..;..;..;0,001;0,001;0,001;0,002;0,003;0,006;0,009;0,005;0,01;0,024;0,041;0,042;0,189;0,275;1,609;1,388;1,406;2,171;3,656;4,085;5,089;1,404;3,723;6,857;10,431;9,787;12,519;..;..;..;..;150,21;149,69;219,111;275,61;290,872;388,516;211,006;286,533;518,442;531,168
Republic of TÅrkiye;National currency (2022 prices);Energy efficiency;..;..;..;..;..;..;..;..;..;..;..;..;42,866;31,992;18,601;21,143;6,679;0;0;21,482;0,74;3,172;3,563;1,228;3,777;3,437;8,681;27,632;6,289;5,878;2,637;5,182;3,611;17,06;4,04;3,687;..;..;..;..;179,243;158,693;349,149;523,17;294,908;626,1;195,358;191,693;216,715;..
Republic of TÅrkiye;National currency (2022 prices);Fossil fuels;..;..;..;..;..;..;..;..;..;..;..;..;42,866;31,992;37,202;31,715;20,037;37,808;18,014;9,207;3,7;54,327;37,407;132,379;44,275;26,184;9,682;12,524;6,49;17,39;2,273;5,269;7,106;17,085;29,071;34,336;..;..;..;..;110,146;94,321;46,236;50,541;66,335;118,357;27,254;34,75;48,007;..
Republic of TÅrkiye;National currency (2022 prices);Renewables;..;..;..;..;..;..;..;..;..;..;..;..;0;0;18,601;21,143;6,679;0;23,16;4,603;6,66;1,19;2,227;36,717;29,657;20,17;22,704;8,974;18,55;11,325;6,965;14,233;19,165;14,034;18,288;24,651;..;..;..;..;188,509;141,62;372,056;312,977;392,282;195,012;154,564;202,966;168,11;..
Republic of TÅrkiye;National currency (2022 prices);Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;0;0;18,601;10,572;6,679;0;18,014;23,017;17,019;11,896;14,25;21,859;15,248;2,985;2,823;3,392;0,517;5,144;0;0;7,728;0;0,687;0;..;..;..;..;..;4,891;1,772;1,839;1,727;7,668;8,205;8,026;3,672;..
Republic of TÅrkiye;National currency (2022 prices);Hydrogen and fuel cells;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0,685;9,1;22,215;34,112;13,845;16,874;..;..;..;..;45,384;27,503;51,01;48,41;46,719;34,193;26,515;25,014;17,395;..
Republic of TÅrkiye;National currency (2022 prices);Other power and storage technologies;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;10,572;0;0;0;1,534;1,48;0;0;2,579;2,238;8,728;21,004;13,983;18,995;12,468;0,488;0,583;1,067;2,607;2,92;5,048;..;..;..;..;170,027;214,76;107,818;123,229;154,513;139,951;104,786;80,987;51,881;..
Republic of TÅrkiye;National currency (2022 prices);Other cross-cutting technologies/research;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;2,573;3,069;1,48;4,759;3,563;2,947;1,819;2,035;1,002;5,601;7,81;7,161;1,526;1,828;0,089;2,549;4,234;4,162;..;..;..;..;2,043;3,692;7,062;0,266;0,188;5,071;15,456;17,168;12,134;..
Republic of TÅrkiye;National currency (2022 prices);Unallocated;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..;..;..;..;52,956;45,268;0,427;0,158;0,329;0,807;0,596;1,147;0,528;..
Republic of TÅrkiye;National currency (2022 prices);Total Budget;..;..;..;..;..;..;..;..;..;132,032;88,604;56,941;85,732;95,976;111,606;95,145;33,395;42,009;61,761;62,912;31,078;74,948;61,232;197,587;97,083;63,584;65,895;72,107;58,65;59,355;14,575;36,196;60,981;87,446;73,085;88,758;..;..;..;..;748,308;690,748;935,534;1060,586;956,998;1127,159;532,733;561,751;518,442;..
Republic of TÅrkiye;USD (2022 prices and exchange rates);Energy efficiency;..;..;..;..;..;..;..;..;..;..;..;..;2,588;1,932;1,123;1,277;0,403;0;0;1,297;0,045;0,192;0,215;0,074;0,228;0,208;0,524;1,668;0,38;0,355;0,159;0,313;0,218;1,03;0,244;0,223;..;..;..;..;10,822;9,581;21,08;31,586;17,805;37,801;11,795;11,573;13,084;..
Republic of TÅrkiye;USD (2022 prices and exchange rates);Fossil fuels;..;..;..;..;..;..;..;..;..;..;..;..;2,588;1,932;2,246;1,915;1,21;2,283;1,088;0,556;0,223;3,28;2,258;7,992;2,673;1,581;0,585;0,756;0,392;1,05;0,137;0,318;0,429;1,032;1,755;2,073;..;..;..;..;6,65;5,695;2,792;3,051;4,005;7,146;1,645;2,098;2,898;..
Republic of TÅrkiye;USD (2022 prices and exchange rates);Renewables;..;..;..;..;..;..;..;..;..;..;..;..;0;0;1,123;1,277;0,403;0;1,398;0,278;0,402;0,072;0,134;2,217;1,791;1,218;1,371;0,542;1,12;0,684;0,421;0,859;1,157;0,847;1,104;1,488;..;..;..;..;11,381;8,55;22,463;18,896;23,684;11,774;9,332;12,254;10,15;..
Republic of TÅrkiye;USD (2022 prices and exchange rates);Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;0;0;1,123;0,638;0,403;0;1,088;1,39;1,028;0,718;0,86;1,32;0,921;0,18;0,17;0,205;0,031;0,311;0;0;0,467;0;0,041;0;..;..;..;..;..;0,295;0,107;0,111;0,104;0,463;0,495;0,485;0,222;..
Republic of TÅrkiye;USD (2022 prices and exchange rates);Hydrogen and fuel cells;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0,041;0,549;1,341;2,059;0,836;1,019;..;..;..;..;2,74;1,66;3,08;2,923;2,821;2,064;1,601;1,51;1,05;..
Republic of TÅrkiye;USD (2022 prices and exchange rates);Other power and storage technologies;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0,638;0;0;0;0,093;0,089;0;0;0,156;0,135;0,527;1,268;0,844;1,147;0,753;0,029;0,035;0,064;0,157;0,176;0,305;..;..;..;..;10,265;12,966;6,509;7,44;9,329;8,449;6,326;4,89;3,132;..
Republic of TÅrkiye;USD (2022 prices and exchange rates);Other cross-cutting technologies/research;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0,155;0,185;0,089;0,287;0,215;0,178;0,11;0,123;0,06;0,338;0,472;0,432;0,092;0,11;0,005;0,154;0,256;0,251;..;..;..;..;0,123;0,223;0,426;0,016;0,011;0,306;0,933;1,037;0,733;..
Republic of TÅrkiye;USD (2022 prices and exchange rates);Unallocated;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..;..;..;..;3,197;2,733;0,026;0,01;0,02;0,049;0,036;0,069;0,032;..
Republic of TÅrkiye;USD (2022 prices and exchange rates);Total Budget;..;..;..;..;..;..;..;..;..;7,971;5,349;3,438;5,176;5,795;6,738;5,744;2,016;2,536;3,729;3,798;1,876;4,525;3,697;11,929;5,861;3,839;3,978;4,353;3,541;3,584;0,88;2,185;3,682;5,28;4,413;5,359;..;..;..;..;45,179;41,704;56,483;64,033;57,779;68,052;32,164;33,916;31,301;..
Republic of TÅrkiye;USD (2022 prices and PPP);Energy efficiency;..;..;..;..;..;..;..;..;..;..;..;..;9,573;7,144;4,154;4,722;1,491;0;0;4,797;0,165;0,708;0,796;0,274;0,843;0,768;1,939;6,171;1,404;1,313;0,589;1,157;0,806;3,81;0,902;0,823;..;..;..;..;40,027;35,438;77,97;116,831;65,857;139,817;43,626;42,808;48,395;..
Republic of TÅrkiye;USD (2022 prices and PPP);Fossil fuels;..;..;..;..;..;..;..;..;..;..;..;..;9,573;7,144;8,308;7,082;4,474;8,443;4,023;2,056;0,826;12,132;8,354;29,562;9,887;5,847;2,162;2,797;1,449;3,883;0,508;1,177;1,587;3,815;6,492;7,668;..;..;..;..;24,597;21,063;10,325;11,287;14,814;26,431;6,086;7,76;10,721;..
Republic of TÅrkiye;USD (2022 prices and PPP);Renewables;..;..;..;..;..;..;..;..;..;..;..;..;0;0;4,154;4,722;1,491;0;5,172;1,028;1,487;0,266;0,497;8,2;6,623;4,504;5,07;2,004;4,142;2,529;1,555;3,178;4,28;3,134;4,084;5,505;..;..;..;..;42,097;31,626;83,085;69,892;87,602;43,549;34,516;45,325;37,541;..
Republic of TÅrkiye;USD (2022 prices and PPP);Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;0;0;4,154;2,361;1,491;0;4,023;5,14;3,801;2,657;3,182;4,881;3,405;0,667;0,63;0,758;0,115;1,149;0;0;1,726;0;0,153;0;..;..;..;..;..;1,092;0,396;0,411;0,386;1,712;1,832;1,792;0,82;..
Republic of TÅrkiye;USD (2022 prices and PPP);Hydrogen and fuel cells;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0,153;2,032;4,961;7,618;3,092;3,768;..;..;..;..;10,135;6,142;11,391;10,811;10,433;7,636;5,921;5,586;3,885;..
Republic of TÅrkiye;USD (2022 prices and PPP);Other power and storage technologies;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;2,361;0;0;0;0,343;0,33;0;0;0,576;0,5;1,949;4,69;3,123;4,242;2,784;0,109;0,13;0,238;0,582;0,652;1,127;..;..;..;..;37,969;47,959;24,077;27,519;34,505;31,253;23,4;18,085;11,586;..
Republic of TÅrkiye;USD (2022 prices and PPP);Other cross-cutting technologies/research;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0,575;0,685;0,33;1,063;0,796;0,658;0,406;0,454;0,224;1,251;1,744;1,599;0,341;0,408;0,02;0,569;0,946;0,929;..;..;..;..;0,456;0,824;1,577;0,059;0,042;1,132;3,452;3,834;2,71;..
Republic of TÅrkiye;USD (2022 prices and PPP);Unallocated;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..;..;..;..;11,826;10,109;0,095;0,035;0,073;0,18;0,133;0,256;0,118;..
Republic of TÅrkiye;USD (2022 prices and PPP);Total Budget;..;..;..;..;..;..;..;..;..;29,485;19,787;12,716;19,145;21,433;24,923;21,247;7,457;9,381;13,792;14,049;6,94;16,737;13,674;44,124;21,68;14,199;14,715;16,102;13,097;13,255;3,255;8,083;13,618;19,528;16,321;19,821;..;..;..;..;167,108;154,254;208,918;236,844;213,711;251,71;118,967;125,447;115,775;..
Republic of TÅrkiye;Euro (2022 prices and exchange rates);Energy efficiency;..;..;..;..;..;..;..;..;..;..;..;..;2,461;1,837;1,068;1,214;0,383;0;0;1,233;0,042;0,182;0,205;0,07;0,217;0,197;0,498;1,586;0,361;0,337;0,151;0,297;0,207;0,979;0,232;0,212;..;..;..;..;10,29;9,11;20,044;30,035;16,93;35,944;11,215;11,005;12,441;..
Republic of TÅrkiye;Euro (2022 prices and exchange rates);Fossil fuels;..;..;..;..;..;..;..;..;..;..;..;..;2,461;1,837;2,136;1,821;1,15;2,171;1,034;0,529;0,212;3,119;2,148;7,6;2,542;1,503;0,556;0,719;0,373;0,998;0,131;0,303;0,408;0,981;1,669;1,971;..;..;..;..;6,323;5,415;2,654;2,902;3,808;6,795;1,565;1,995;2,756;..
Republic of TÅrkiye;Euro (2022 prices and exchange rates);Renewables;..;..;..;..;..;..;..;..;..;..;..;..;0;0;1,068;1,214;0,383;0;1,33;0,264;0,382;0,068;0,128;2,108;1,703;1,158;1,303;0,515;1,065;0,65;0,4;0,817;1,1;0,806;1,05;1,415;..;..;..;..;10,822;8,13;21,359;17,968;22,521;11,196;8,873;11,652;9,651;..
Republic of TÅrkiye;Euro (2022 prices and exchange rates);Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;0;0;1,068;0,607;0,383;0;1,034;1,321;0,977;0,683;0,818;1,255;0,875;0,171;0,162;0,195;0,03;0,295;0;0;0,444;0;0,039;0;..;..;..;..;..;0,281;0,102;0,106;0,099;0,44;0,471;0,461;0,211;..
Republic of TÅrkiye;Euro (2022 prices and exchange rates);Hydrogen and fuel cells;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0,039;0,522;1,275;1,958;0,795;0,969;..;..;..;..;2,605;1,579;2,928;2,779;2,682;1,963;1,522;1,436;0,999;..
Republic of TÅrkiye;Euro (2022 prices and exchange rates);Other power and storage technologies;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0,607;0;0;0;0,088;0,085;0;0;0,148;0,128;0,501;1,206;0,803;1,09;0,716;0,028;0,033;0,061;0,15;0,168;0,29;..;..;..;..;9,761;12,329;6,19;7,074;8,87;8,034;6,016;4,649;2,978;..
Republic of TÅrkiye;Euro (2022 prices and exchange rates);Other cross-cutting technologies/research;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0,148;0,176;0,085;0,273;0,205;0,169;0,104;0,117;0,058;0,322;0,448;0,411;0,088;0,105;0,005;0,146;0,243;0,239;..;..;..;..;0,117;0,212;0,405;0,015;0,011;0,291;0,887;0,986;0,697;..
Republic of TÅrkiye;Euro (2022 prices and exchange rates);Unallocated;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..;..;..;..;3,04;2,599;0,025;0,009;0,019;0,046;0,034;0,066;0,03;..
Republic of TÅrkiye;Euro (2022 prices and exchange rates);Total Budget;..;..;..;..;..;..;..;..;..;7,58;5,087;3,269;4,922;5,51;6,407;5,462;1,917;2,412;3,546;3,612;1,784;4,303;3,515;11,343;5,573;3,65;3,783;4,14;3,367;3,408;0,837;2,078;3,501;5,02;4,196;5,096;..;..;..;..;42,96;39,655;53,708;60,887;54,941;64,709;30,584;32,25;29,763;..
United Kingdom;National currency (nominal);Energy efficiency;3,1;5,8;7,76;7,9;9,44;9,84;11,35;13,54;27;31,4;24,1;25,8;24;26;21,92;21,38;16,68;13,55;17,41;20,237;2,308;1,47;1,31;1,01;0,52;0,728;1,437;0;0;0;0;0;3,464;8,556;23,667;85,224;173,246;149,527;90,931;117,586;62,52;78,486;105,935;175,72;198,627;194,941;260,245;268,698;188,781;..
United Kingdom;National currency (nominal);Fossil fuels;3,9;6,4;10,23;16,7;18,93;25,24;23,18;29,2;21,1;28,3;26;19,6;26,7;21,21;23,07;12,81;16,97;5;7,6;10,76;5,924;10,9;7,7;6,85;4,96;3,084;4,446;5,831;3,865;2,968;5,03;6,542;9,36;8,115;14,076;19,343;54,857;41,865;35,747;35,998;71,949;16,565;26,837;33,66;19,573;24,593;39,887;23,485;28,209;..
United Kingdom;National currency (nominal);Renewables;0;0,4;0,68;1,54;4,82;9,68;10,23;16,54;13,22;11;12,79;11,7;9,7;12,2;13,22;14,11;14,74;17,13;16,1;15,173;9,099;9,11;6,17;4,29;3,26;4,6;4,4;6,1;10,5;11,6;19,653;36,569;49,536;73,687;46,896;90,096;167,65;58,802;58,71;89,401;69,358;69,534;122,788;101,39;126,056;114,001;122,376;162,166;151,676;..
United Kingdom;National currency (nominal);Nuclear;82,7;96,3;107,37;94;122,82;129,39;159,5;184,13;173,4;202,2;191,6;194,6;155,9;136;149,03;138,9;113,56;101,45;87,14;52;25;23,3;16;18;15;14,421;17,047;14,63;15,6;16,193;17,942;21,855;28,489;26,523;38,389;35,042;70,071;45,136;62,685;57,733;55,292;124,613;117,573;157,12;200,476;228,991;308,888;426,259;473,307;..
United Kingdom;National currency (nominal);Hydrogen and fuel cells;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,687;2,413;7,168;9,107;11,024;12,206;19,819;16,672;13,588;22,18;12,351;13,004;13,466;10,69;17,835;30,368;31,424;31,295;55,43;..
United Kingdom;National currency (nominal);Other power and storage technologies;0;0;0,14;0,2;0,06;0,09;0,67;1,34;0,8;3,8;1,8;2,7;1,7;2,7;1,46;0;0,81;1,1;1,6;0;3,744;3,06;1,1;1,1;1,2;1,4;1,7;1,6;4,3;3;3,26;4,068;6,542;6,064;9,614;14,992;12,593;16,412;19,772;25,175;29,608;38,813;55,397;71,44;61,347;56,538;80,106;58,726;61,186;..
